product_id,merchant_id,product_name,product_category,offering_type,unit_price,is_physical,return_eligible
PROD001242,M000252,Slim Fit Denim Jeans,Fashion,fashion_apparel,1191.44,1,1
PROD001243,M000252,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2343.6,1,1
PROD001244,M000252,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1446.98,1,1
PROD001245,M000252,Stainless Steel Water Bottle,Lifestyle,general_item,1115.09,1,1
PROD001246,M000253,Starter Developer API License,Software Subscriptions,saas_plan,50.0,0,0
PROD001247,M000253,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7096.84,0,0
PROD001248,M000253,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,25896.46,0,0
PROD001249,M000253,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1674.95,0,0
PROD001250,M000254,Performance Running Shoes,Footwear,footwear,3525.61,1,1
PROD001251,M000254,Urban Casual Sneakers,Footwear,footwear,2899.46,1,1
PROD001252,M000254,Leather Formal Shoes,Footwear,footwear,4177.27,1,1
PROD001253,M000254,Breathable Sports Sandals,Footwear,footwear,2382.15,1,1
PROD001254,M000255,Performance Running Shoes,Footwear,footwear,3532.2,1,1
PROD001255,M000255,Urban Casual Sneakers,Footwear,footwear,2850.86,1,1
PROD001256,M000255,Leather Formal Shoes,Footwear,footwear,4303.86,1,1
PROD001257,M000255,Breathable Sports Sandals,Footwear,footwear,2138.27,1,1
PROD001258,M000256,Special Chicken Biryani Combo,Main Course,food_item,346.92,0,0
PROD001259,M000256,Paneer Butter Masala & Naan Meal,Main Course,food_item,301.25,0,0
PROD001260,M000256,Wood-Fired Margherita Pizza,Italian,food_item,443.02,0,0
PROD001261,M000256,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,137.6,0,0
PROD001262,M000256,Gourmet Chocolate Lava Cake,Desserts,food_item,174.42,0,0
PROD001263,M000256,Special Chicken Biryani Combo,Main Course,food_item,452.7,0,0
PROD001264,M000257,Complete Blood Count (CBC) Test,Lab Tests,lab_test,519.35,0,0
PROD001265,M000257,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2941.23,0,0
PROD001266,M000257,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1294.88,0,0
PROD001267,M000257,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,387.67,0,0
PROD001268,M000257,Home Sample Collection Service Charge,Home Care,home_sample_collection,246.43,0,0
PROD001269,M000257,Complete Blood Count (CBC) Test,Lab Tests,lab_test,458.09,0,0
PROD001270,M000258,Domestic Economy Flight Ticket,Flights,flight_booking,3442.82,0,0
PROD001271,M000258,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6039.05,0,0
PROD001272,M000258,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,16157.84,0,0
PROD001273,M000258,Outstation Cab Rental (Full Day),Transportation,car_rental,3923.12,0,0
PROD001274,M000258,Heritage City Guided Tour,Activities & Tours,tour_package,3228.35,0,0
PROD001275,M000259,Special Chicken Biryani Combo,Main Course,food_item,409.47,0,0
PROD001276,M000259,Paneer Butter Masala & Naan Meal,Main Course,food_item,326.13,0,0
PROD001277,M000259,Wood-Fired Margherita Pizza,Italian,food_item,373.67,0,0
PROD001278,M000259,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,245.06,0,0
PROD001279,M000259,Gourmet Chocolate Lava Cake,Desserts,food_item,170.87,0,0
PROD001280,M000260,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1131.84,1,1
PROD001281,M000260,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,838.55,1,1
PROD001282,M000260,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3017.61,1,1
PROD001283,M000260,Custom Keychains Set,Gifts & Novelties,handicraft_item,415.91,1,1
PROD001284,M000260,Embroidered Cushion Cover,Home & Living,home_decor,958.95,1,1
PROD001285,M000260,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1072.06,1,1
PROD001286,M000261,Special Chicken Biryani Combo,Main Course,food_item,410.03,0,0
PROD001287,M000261,Paneer Butter Masala & Naan Meal,Main Course,food_item,371.23,0,0
PROD001288,M000261,Wood-Fired Margherita Pizza,Italian,food_item,443.22,0,0
PROD001289,M000261,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,153.71,0,0
PROD001290,M000262,Annual All-Gym Access Pass,Memberships,gym_membership,14946.91,0,0
PROD001291,M000262,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3722.41,0,0
PROD001292,M000262,Personal Training 10-Session Bundle,Personal Training,personal_training,8326.18,0,0
PROD001293,M000262,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2575.48,0,0
PROD001294,M000263,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1593.08,1,1
PROD001295,M000263,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1061.68,1,1
PROD001296,M000263,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3446.28,1,1
PROD001297,M000263,Custom Keychains Set,Gifts & Novelties,handicraft_item,688.35,1,1
PROD001298,M000263,Embroidered Cushion Cover,Home & Living,home_decor,930.21,1,1
PROD001299,M000264,Special Chicken Biryani Combo,Main Course,food_item,234.54,0,0
PROD001300,M000264,Paneer Butter Masala & Naan Meal,Main Course,food_item,241.39,0,0
PROD001301,M000264,Wood-Fired Margherita Pizza,Italian,food_item,501.92,0,0
PROD001302,M000264,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,213.93,0,0
PROD001303,M000264,Gourmet Chocolate Lava Cake,Desserts,food_item,453.63,0,0
PROD001304,M000265,Starter Developer API License,Software Subscriptions,saas_plan,3138.44,0,0
PROD001305,M000265,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8467.38,0,0
PROD001306,M000265,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24924.18,0,0
PROD001307,M000265,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1090.16,0,0
PROD001308,M000266,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,16156.09,0,0
PROD001309,M000266,Mains Answer Writing Test Series,Test Series,test_series,9557.21,0,0
PROD001310,M000266,Monthly Current Affairs & Magazine Pass,Study Material,study_material,5729.45,0,0
PROD001311,M000266,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,2477.68,0,0
PROD001312,M000267,Domestic Economy Flight Ticket,Flights,flight_booking,6531.92,0,0
PROD001313,M000267,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6900.89,0,0
PROD001314,M000267,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,16463.62,0,0
PROD001315,M000267,Outstation Cab Rental (Full Day),Transportation,car_rental,3599.74,0,0
PROD001316,M000267,Heritage City Guided Tour,Activities & Tours,tour_package,3759.04,0,0
PROD001317,M000268,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15901.87,0,0
PROD001318,M000268,Mains Answer Writing Test Series,Test Series,test_series,5012.9,0,0
PROD001319,M000268,Monthly Current Affairs & Magazine Pass,Study Material,study_material,50.0,0,0
PROD001320,M000268,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,5523.65,0,0
PROD001321,M000268,1-on-1 Personal Mentorship Session,Mentorship,mentorship,3584.67,0,0
PROD001322,M000268,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15041.61,0,0
PROD001323,M000269,Slim Fit Denim Jeans,Fashion,fashion_apparel,1115.99,1,1
PROD001324,M000269,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,1635.0,1,1
PROD001325,M000269,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,622.42,1,1
PROD001326,M000269,Stainless Steel Water Bottle,Lifestyle,general_item,201.43,1,1
PROD001327,M000269,Ergonomic Desk Chair Cushion,Home Office,home_decor,1120.08,1,1
PROD001328,M000270,Performance Running Shoes,Footwear,footwear,3885.27,1,1
PROD001329,M000270,Urban Casual Sneakers,Footwear,footwear,2617.59,1,1
PROD001330,M000270,Leather Formal Shoes,Footwear,footwear,5408.41,1,1
PROD001331,M000270,Breathable Sports Sandals,Footwear,footwear,1893.77,1,1
PROD001332,M000270,Waterproof Trail Shoes,Footwear,footwear,4860.23,1,1
PROD001333,M000271,Starter Developer API License,Software Subscriptions,saas_plan,1389.09,0,0
PROD001334,M000271,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7789.31,0,0
PROD001335,M000271,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,25057.69,0,0
PROD001336,M000271,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1074.13,0,0
PROD001337,M000271,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3629.72,0,0
PROD001338,M000271,Starter Developer API License,Software Subscriptions,saas_plan,1230.78,0,0
PROD001339,M000272,Starter Developer API License,Software Subscriptions,saas_plan,50.0,0,0
PROD001340,M000272,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8078.42,0,0
PROD001341,M000272,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,23450.9,0,0
PROD001342,M000272,Custom Domain & SSL Add-on,Add-on Services,saas_plan,50.0,0,0
PROD001343,M000272,Priority 24/7 Technical Support Pass,Support Services,saas_plan,1488.08,0,0
PROD001344,M000273,Starter Developer API License,Software Subscriptions,saas_plan,1074.35,0,0
PROD001345,M000273,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7767.86,0,0
PROD001346,M000273,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,25505.84,0,0
PROD001347,M000273,Custom Domain & SSL Add-on,Add-on Services,saas_plan,3113.36,0,0
PROD001348,M000273,Priority 24/7 Technical Support Pass,Support Services,saas_plan,1915.78,0,0
PROD001349,M000273,Starter Developer API License,Software Subscriptions,saas_plan,2504.68,0,0
PROD001350,M000274,Complete Blood Count (CBC) Test,Lab Tests,lab_test,513.1,0,0
PROD001351,M000274,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,3132.18,0,0
PROD001352,M000274,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1426.45,0,0
PROD001353,M000274,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,147.69,0,0
PROD001354,M000275,Special Chicken Biryani Combo,Main Course,food_item,400.84,0,0
PROD001355,M000275,Paneer Butter Masala & Naan Meal,Main Course,food_item,335.17,0,0
PROD001356,M000275,Wood-Fired Margherita Pizza,Italian,food_item,444.66,0,0
PROD001357,M000275,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,453.62,0,0
PROD001358,M000275,Gourmet Chocolate Lava Cake,Desserts,food_item,224.47,0,0
PROD001359,M000275,Special Chicken Biryani Combo,Main Course,food_item,411.66,0,0
PROD001360,M000276,Special Chicken Biryani Combo,Main Course,food_item,556.38,0,0
PROD001361,M000276,Paneer Butter Masala & Naan Meal,Main Course,food_item,235.08,0,0
PROD001362,M000276,Wood-Fired Margherita Pizza,Italian,food_item,579.27,0,0
PROD001363,M000276,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,393.8,0,0
PROD001364,M000276,Gourmet Chocolate Lava Cake,Desserts,food_item,187.19,0,0
PROD001365,M000277,Starter Developer API License,Software Subscriptions,saas_plan,1178.25,0,0
PROD001366,M000277,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7481.42,0,0
PROD001367,M000277,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24695.2,0,0
PROD001368,M000277,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1428.2,0,0
PROD001369,M000277,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3298.02,0,0
PROD001370,M000278,Domestic Economy Flight Ticket,Flights,flight_booking,5859.58,0,0
PROD001371,M000278,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6805.88,0,0
PROD001372,M000278,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,18126.66,0,0
PROD001373,M000278,Outstation Cab Rental (Full Day),Transportation,car_rental,2889.65,0,0
PROD001374,M000278,Heritage City Guided Tour,Activities & Tours,tour_package,50.0,0,0
PROD001375,M000278,Domestic Economy Flight Ticket,Flights,flight_booking,3052.38,0,0
PROD001376,M000279,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15817.52,0,0
PROD001377,M000279,Mains Answer Writing Test Series,Test Series,test_series,6852.47,0,0
PROD001378,M000279,Monthly Current Affairs & Magazine Pass,Study Material,study_material,356.95,0,0
PROD001379,M000279,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,2349.52,0,0
PROD001380,M000279,1-on-1 Personal Mentorship Session,Mentorship,mentorship,2152.6,0,0
PROD001381,M000280,Starter Developer API License,Software Subscriptions,saas_plan,1431.49,0,0
PROD001382,M000280,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8191.44,0,0
PROD001383,M000280,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24187.1,0,0
PROD001384,M000280,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1281.22,0,0
PROD001385,M000281,Complete Blood Count (CBC) Test,Lab Tests,lab_test,491.64,0,0
PROD001386,M000281,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2993.15,0,0
PROD001387,M000281,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1267.75,0,0
PROD001388,M000281,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,547.55,0,0
PROD001389,M000281,Home Sample Collection Service Charge,Home Care,home_sample_collection,174.71,0,0
PROD001390,M000281,Complete Blood Count (CBC) Test,Lab Tests,lab_test,450.91,0,0
PROD001391,M000282,Performance Running Shoes,Footwear,footwear,3859.64,1,1
PROD001392,M000282,Urban Casual Sneakers,Footwear,footwear,3328.33,1,1
PROD001393,M000282,Leather Formal Shoes,Footwear,footwear,4714.57,1,1
PROD001394,M000282,Breathable Sports Sandals,Footwear,footwear,2399.82,1,1
PROD001395,M000282,Waterproof Trail Shoes,Footwear,footwear,5159.52,1,1
PROD001396,M000283,Slim Fit Denim Jeans,Fashion,fashion_apparel,909.26,1,1
PROD001397,M000283,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2177.87,1,1
PROD001398,M000283,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1447.45,1,1
PROD001399,M000283,Stainless Steel Water Bottle,Lifestyle,general_item,197.86,1,1
PROD001400,M000284,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1323.02,1,1
PROD001401,M000284,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,713.63,1,1
PROD001402,M000284,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3092.0,1,1
PROD001403,M000284,Custom Keychains Set,Gifts & Novelties,handicraft_item,310.03,1,1
PROD001404,M000284,Embroidered Cushion Cover,Home & Living,home_decor,790.42,1,1
PROD001405,M000285,Special Chicken Biryani Combo,Main Course,food_item,311.71,0,0
PROD001406,M000285,Paneer Butter Masala & Naan Meal,Main Course,food_item,265.83,0,0
PROD001407,M000285,Wood-Fired Margherita Pizza,Italian,food_item,420.85,0,0
PROD001408,M000285,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,141.42,0,0
PROD001409,M000286,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1406.22,1,1
PROD001410,M000286,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,637.51,1,1
PROD001411,M000286,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3212.85,1,1
PROD001412,M000286,Custom Keychains Set,Gifts & Novelties,handicraft_item,507.82,1,1
PROD001413,M000286,Embroidered Cushion Cover,Home & Living,home_decor,932.31,1,1
PROD001414,M000287,Slim Fit Denim Jeans,Fashion,fashion_apparel,1547.8,1,1
PROD001415,M000287,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2558.51,1,1
PROD001416,M000287,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1344.42,1,1
PROD001417,M000287,Stainless Steel Water Bottle,Lifestyle,general_item,770.61,1,1
PROD001418,M000287,Ergonomic Desk Chair Cushion,Home Office,home_decor,1403.5,1,1
PROD001419,M000287,Slim Fit Denim Jeans,Fashion,fashion_apparel,1344.43,1,1
PROD001420,M000288,Special Chicken Biryani Combo,Main Course,food_item,461.9,0,0
PROD001421,M000288,Paneer Butter Masala & Naan Meal,Main Course,food_item,387.09,0,0
PROD001422,M000288,Wood-Fired Margherita Pizza,Italian,food_item,362.01,0,0
PROD001423,M000288,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,220.83,0,0
PROD001424,M000288,Gourmet Chocolate Lava Cake,Desserts,food_item,236.16,0,0
PROD001425,M000289,Performance Running Shoes,Footwear,footwear,2805.77,1,1
PROD001426,M000289,Urban Casual Sneakers,Footwear,footwear,1405.98,1,1
PROD001427,M000289,Leather Formal Shoes,Footwear,footwear,3645.81,1,1
PROD001428,M000289,Breathable Sports Sandals,Footwear,footwear,2908.6,1,1
PROD001429,M000289,Waterproof Trail Shoes,Footwear,footwear,4937.57,1,1
PROD001430,M000289,Performance Running Shoes,Footwear,footwear,3462.85,1,1
PROD001431,M000290,Special Chicken Biryani Combo,Main Course,food_item,245.78,0,0
PROD001432,M000290,Paneer Butter Masala & Naan Meal,Main Course,food_item,141.01,0,0
PROD001433,M000290,Wood-Fired Margherita Pizza,Italian,food_item,570.55,0,0
PROD001434,M000290,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,296.03,0,0
PROD001435,M000290,Gourmet Chocolate Lava Cake,Desserts,food_item,50.0,0,0
PROD001436,M000290,Special Chicken Biryani Combo,Main Course,food_item,492.77,0,0
PROD001437,M000291,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1238.58,1,1
PROD001438,M000291,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,855.77,1,1
PROD001439,M000291,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3113.27,1,1
PROD001440,M000291,Custom Keychains Set,Gifts & Novelties,handicraft_item,426.68,1,1
PROD001441,M000291,Embroidered Cushion Cover,Home & Living,home_decor,1009.96,1,1
PROD001442,M000291,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1309.53,1,1
PROD001443,M000292,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1211.13,1,1
PROD001444,M000292,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,961.62,1,1
PROD001445,M000292,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3086.28,1,1
PROD001446,M000292,Custom Keychains Set,Gifts & Novelties,handicraft_item,435.19,1,1
PROD001447,M000293,Starter Developer API License,Software Subscriptions,saas_plan,2704.12,0,0
PROD001448,M000293,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7015.73,0,0
PROD001449,M000293,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,25522.47,0,0
PROD001450,M000293,Custom Domain & SSL Add-on,Add-on Services,saas_plan,194.64,0,0
PROD001451,M000293,Priority 24/7 Technical Support Pass,Support Services,saas_plan,2119.48,0,0
PROD001452,M000293,Starter Developer API License,Software Subscriptions,saas_plan,3489.01,0,0
PROD001453,M000294,Slim Fit Denim Jeans,Fashion,fashion_apparel,1730.42,1,1
PROD001454,M000294,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2151.96,1,1
PROD001455,M000294,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1043.42,1,1
PROD001456,M000294,Stainless Steel Water Bottle,Lifestyle,general_item,756.04,1,1
PROD001457,M000294,Ergonomic Desk Chair Cushion,Home Office,home_decor,1278.14,1,1
PROD001458,M000295,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1533.24,1,1
PROD001459,M000295,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,662.92,1,1
PROD001460,M000295,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,2588.52,1,1
PROD001461,M000295,Custom Keychains Set,Gifts & Novelties,handicraft_item,434.58,1,1
PROD001462,M000295,Embroidered Cushion Cover,Home & Living,home_decor,1380.22,1,1
PROD001463,M000296,Special Chicken Biryani Combo,Main Course,food_item,281.62,0,0
PROD001464,M000296,Paneer Butter Masala & Naan Meal,Main Course,food_item,276.53,0,0
PROD001465,M000296,Wood-Fired Margherita Pizza,Italian,food_item,524.65,0,0
PROD001466,M000296,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,207.08,0,0
PROD001467,M000296,Gourmet Chocolate Lava Cake,Desserts,food_item,171.26,0,0
PROD001468,M000296,Special Chicken Biryani Combo,Main Course,food_item,487.29,0,0
PROD001469,M000297,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,10938.45,0,0
PROD001470,M000297,Mains Answer Writing Test Series,Test Series,test_series,5421.98,0,0
PROD001471,M000297,Monthly Current Affairs & Magazine Pass,Study Material,study_material,3515.88,0,0
PROD001472,M000297,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,3920.16,0,0
PROD001473,M000297,1-on-1 Personal Mentorship Session,Mentorship,mentorship,1794.91,0,0
PROD001474,M000298,Performance Running Shoes,Footwear,footwear,3408.41,1,1
PROD001475,M000298,Urban Casual Sneakers,Footwear,footwear,3034.97,1,1
PROD001476,M000298,Leather Formal Shoes,Footwear,footwear,4839.29,1,1
PROD001477,M000298,Breathable Sports Sandals,Footwear,footwear,2106.25,1,1
PROD001478,M000298,Waterproof Trail Shoes,Footwear,footwear,5320.8,1,1
PROD001479,M000299,Domestic Economy Flight Ticket,Flights,flight_booking,8043.07,0,0
PROD001480,M000299,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,3713.78,0,0
PROD001481,M000299,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,12186.72,0,0
PROD001482,M000299,Outstation Cab Rental (Full Day),Transportation,car_rental,5435.93,0,0
PROD001483,M000300,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1570.52,1,1
PROD001484,M000300,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,882.43,1,1
PROD001485,M000300,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3332.33,1,1
PROD001486,M000300,Custom Keychains Set,Gifts & Novelties,handicraft_item,481.37,1,1
PROD001487,M000300,Embroidered Cushion Cover,Home & Living,home_decor,1350.4,1,1
PROD001488,M000300,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1143.23,1,1
PROD001489,M000301,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1647.11,1,1
PROD001490,M000301,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,50.0,1,1
PROD001491,M000301,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3127.22,1,1
PROD001492,M000301,Custom Keychains Set,Gifts & Novelties,handicraft_item,61.57,1,1
PROD001493,M000301,Embroidered Cushion Cover,Home & Living,home_decor,913.94,1,1
PROD001494,M000301,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1246.18,1,1
PROD001495,M000302,Special Chicken Biryani Combo,Main Course,food_item,345.47,0,0
PROD001496,M000302,Paneer Butter Masala & Naan Meal,Main Course,food_item,474.8,0,0
PROD001497,M000302,Wood-Fired Margherita Pizza,Italian,food_item,342.05,0,0
PROD001498,M000302,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,427.03,0,0
PROD001499,M000302,Gourmet Chocolate Lava Cake,Desserts,food_item,254.07,0,0
PROD001500,M000302,Special Chicken Biryani Combo,Main Course,food_item,466.06,0,0
PROD001501,M000303,Special Chicken Biryani Combo,Main Course,food_item,405.65,0,0
PROD001502,M000303,Paneer Butter Masala & Naan Meal,Main Course,food_item,316.54,0,0
PROD001503,M000303,Wood-Fired Margherita Pizza,Italian,food_item,451.35,0,0
PROD001504,M000303,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,160.09,0,0
PROD001505,M000303,Gourmet Chocolate Lava Cake,Desserts,food_item,194.23,0,0
PROD001506,M000303,Special Chicken Biryani Combo,Main Course,food_item,432.41,0,0
PROD001507,M000304,Domestic Economy Flight Ticket,Flights,flight_booking,8898.67,0,0
PROD001508,M000304,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,5275.41,0,0
PROD001509,M000304,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,25388.01,0,0
PROD001510,M000304,Outstation Cab Rental (Full Day),Transportation,car_rental,7376.7,0,0
PROD001511,M000304,Heritage City Guided Tour,Activities & Tours,tour_package,50.0,0,0
PROD001512,M000305,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15701.48,0,0
PROD001513,M000305,Mains Answer Writing Test Series,Test Series,test_series,6792.05,0,0
PROD001514,M000305,Monthly Current Affairs & Magazine Pass,Study Material,study_material,985.05,0,0
PROD001515,M000305,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4352.6,0,0
PROD001516,M000305,1-on-1 Personal Mentorship Session,Mentorship,mentorship,2079.02,0,0
PROD001517,M000305,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14990.2,0,0
PROD001518,M000306,Annual All-Gym Access Pass,Memberships,gym_membership,15125.65,0,0
PROD001519,M000306,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3446.25,0,0
PROD001520,M000306,Personal Training 10-Session Bundle,Personal Training,personal_training,8721.87,0,0
PROD001521,M000306,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2260.16,0,0
PROD001522,M000307,Special Chicken Biryani Combo,Main Course,food_item,369.09,0,0
PROD001523,M000307,Paneer Butter Masala & Naan Meal,Main Course,food_item,364.73,0,0
PROD001524,M000307,Wood-Fired Margherita Pizza,Italian,food_item,490.66,0,0
PROD001525,M000307,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,264.79,0,0
PROD001526,M000307,Gourmet Chocolate Lava Cake,Desserts,food_item,175.99,0,0
PROD001527,M000307,Special Chicken Biryani Combo,Main Course,food_item,409.31,0,0
PROD001528,M000308,Performance Running Shoes,Footwear,footwear,3431.21,1,1
PROD001529,M000308,Urban Casual Sneakers,Footwear,footwear,2685.76,1,1
PROD001530,M000308,Leather Formal Shoes,Footwear,footwear,4732.2,1,1
PROD001531,M000308,Breathable Sports Sandals,Footwear,footwear,1703.33,1,1
PROD001532,M000308,Waterproof Trail Shoes,Footwear,footwear,4717.02,1,1
PROD001533,M000309,Starter Developer API License,Software Subscriptions,saas_plan,2287.57,0,0
PROD001534,M000309,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8908.39,0,0
PROD001535,M000309,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,25113.8,0,0
PROD001536,M000309,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1497.75,0,0
PROD001537,M000310,Performance Running Shoes,Footwear,footwear,3369.03,1,1
PROD001538,M000310,Urban Casual Sneakers,Footwear,footwear,3955.12,1,1
PROD001539,M000310,Leather Formal Shoes,Footwear,footwear,4258.44,1,1
PROD001540,M000310,Breathable Sports Sandals,Footwear,footwear,1965.39,1,1
PROD001541,M000310,Waterproof Trail Shoes,Footwear,footwear,5012.15,1,1
PROD001542,M000311,Slim Fit Denim Jeans,Fashion,fashion_apparel,1271.56,1,1
PROD001543,M000311,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2540.35,1,1
PROD001544,M000311,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1019.98,1,1
PROD001545,M000311,Stainless Steel Water Bottle,Lifestyle,general_item,546.22,1,1
PROD001546,M000311,Ergonomic Desk Chair Cushion,Home Office,home_decor,1407.83,1,1
PROD001547,M000312,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1287.58,1,1
PROD001548,M000312,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,893.46,1,1
PROD001549,M000312,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3249.8,1,1
